Data Paper,Research Paper,Dauthors,Rauthors,Dnumber,Rnumber,Discipline,Subjects,RBO,Jaccard,LevenshteinDistance,LevenshteinRatio
10.1016/j.dib.2022.108418,10.1016/j.asoc.2022.108411,"['Asemi, Adeleh', 'Asemi, Asefeh']","['Asemi, Adeleh', 'Asemi, Asefeh']",2,2,Computer Science,Computer & Mathematical sciences,1,0,0,1
10.1016/j.dib.2022.108342,10.1016/j.jag.2022.102756,"['Secreti, Valeria', 'Polcari, Marco', 'Anderlini, Letizia', 'Albano, Matteo', 'Palano, Mimmo', 'Serpelloni, Enrico', 'Stramondo, Salvatore', 'Trasatti, Elisa', 'Pezzo, Giuseppe']","['Polcari, Marco', 'Secreti, Valeria', 'Anderlini, Letizia', 'Albano, Matteo', 'Palano, Mimmo', 'Serpelloni, Enrico', 'Stramondo, Salvatore', 'Trasatti, Elisa', 'Pezzo, Giuseppe']",9,9,Earth and Planetary Sciences,Geosciences,0.499021526,0,2,0.888888889
10.1016/j.dib.2022.108183,10.1016/j.gendis.2021.12.010,"['Baek, Su-Jin', 'Lee, Siwoo', 'Jin, Hee-Jeong']","['Baek, Su-Jin', 'Ban, Hyo-Jeong', 'Park, Sang-Min', 'Kim, Soo Yeon', 'Lee, Siwoo', 'Jin, Hee-Jeong']",3,6,Biological Sciences,Biological sciences,0.713756614,0,3,0.666666667
10.1016/j.dib.2022.108197,10.1016/j.gene.2021.145752,"['Okada, Norihiro', 'Oshima, Kenshiro', 'Iwasaki, Yuki', 'Maruko, Akiko', 'Matsumura, Kenya', 'Iioka, Erica', 'Vu, Trieu-Duc', 'Fujitsuka, Naoki', 'Nishi, Akinori', 'Sugiyama, Aiko', 'Nishiyama, Mitsue', 'Kaneko, Atsushi', 'Mizoguchi, Kazushige', 'Yamamoto, Masahiro', 'Nishimura, Susumu']","['Okada, Norihiro', 'Oshima, Kenshiro', 'Iwasaki, Yuki', 'Maruko, Akiko', 'Matsumura, Kenya', 'Iioka, Erica', 'Vu, Trieu-Duc', 'Fujitsuka, Naoki', 'Nishi, Akinori', 'Sugiyama, Aiko', 'Nishiyama, Mitsue', 'Kaneko, Atsushi', 'Mizoguchi, Kazushige', 'Yamamoto, Masahiro', 'Nishimura, Susumu']",15,15,Biological Sciences,Biological sciences,1,0,0,1
10.1016/j.dib.2022.108154,10.1016/j.trd.2022.103195,"[""O'Riordan, Vera"", 'Rogan, Fionn', 'Uidhir, Tomás Mac', 'Ó Gallachóir, Brian', 'Daly, Hannah']","[""O'Riordan, Vera"", 'Rogan, Fionn', 'Ó Gallachóir, Brian', 'Mac Uidhir, Tomás', 'Daly, Hannah']",5,5,Energy,Engineering,0.805555556,0.25,2,0.75
10.1016/j.dib.2022.108171,10.1016/j.scitotenv.2021.152741,"['Imperiale, Davide', 'Lencioni, Giacomo', 'Marmiroli, Marta', 'Paesano, Laura', 'Zappettini, Andrea', 'White, Jason C.', 'Marmiroli, Nelson']","['Imperiale, Davide', 'Lencioni, Giacomo', 'Marmiroli, Marta', 'Zappettini, Andrea', 'White, Jason C.', 'Marmiroli, Nelson']",7,6,Plant Science,Biological sciences,0.974203225,0.142857143,1,0.923076923
10.1016/j.dib.2022.108617,10.1016/j.ast.2021.107203,"['Fischer, Lukas', 'Dalshad, Rahand', 'Breda, Paola', 'Pfitzner, Michael']","['Fischer, Lukas', 'Breda, Paola', 'Dalshad, Rahand', 'Pfitzner, Michael']",4,4,Engineering,Engineering,0.866666667,0,2,0.75
10.1016/j.dib.2022.108603,10.1016/j.clineuro.2022.107345,"['Stefano, Luiz H.', 'Favoretto, Diandra B.', 'Nascimento, Diego C.', 'Santos, Luan R.A.', 'Bikson, Marom', 'Leite, Joao P.', 'Pontes-Neto, Octavio M.', 'Edwards, Dylan J.', 'Edwards, Taiza G.S.']","['Stefano, Luiz H.S.', 'Favoretto, Diandra B.', 'Nascimento, Diego C.', 'Santos, Luan R.A.', 'Louzada, Francisco', 'Bikson, Marom', 'Leite, Joao P.', 'Pontes-Neto, Octavio M.', 'Edwards, Dylan J.', 'Edwards, Taiza G.S.']",9,10,Neuroscience,Medical sciences,0.98921628,0,2,0.842105263
10.1016/j.dib.2022.108165,10.1016/j.jad.2022.01.011,"['Philippot, Arnaud', 'Dubois, Vincent', 'Lambrechts, Kate', 'Grogna, Denis', 'Robert, Annie', 'Jonckheer, Ugo', 'Chakib, Wagdan', 'Beine, Alexandre', 'Bleyenheuft, Yannick', 'De Volder, Anne G']","['Philippot, Arnaud', 'Dubois, Vincent', 'Lambrechts, Kate', 'Grogna, Denis', 'Robert, Annie', 'Jonckheer, Ugo', 'Chakib, Wagdan', 'Beine, Alexandre', 'Bleyenheuft, Yannick', 'De Volder, Anne G']",10,10,Health and Medical Sciences,Medical sciences,1,0,0,1
10.1016/j.dib.2022.108415,10.1016/j.jmb.2022.167583,"['Mishra, Nawneet', 'Teyra, Joan', 'Boytz, RuthMabel', 'Miersch, Shane', 'Merritt, Trudy N.', 'Cardarelli, Lia', 'Gorelik, Maryna', 'Mihalic, Filip', 'Jemth, Per', 'Davey, Robert A.', 'Sidhu, Sachdev S.', 'Leung, Daisy W.', 'Amarasinghe, Gaya K.']","['Mishra, Nawneet', 'Teyra, Joan', 'Boytz, RuthMabel', 'Miersch, Shane', 'Merritt, Trudy N.', 'Cardarelli, Lia', 'Gorelik, Maryna', 'Mihalic, Filip', 'Jemth, Per', 'Davey, Robert A.', 'Sidhu, Sachdev S.', 'Leung, Daisy W.', 'Amarasinghe, Gaya K.']",13,13,Biological Sciences,Biological sciences,1,0,0,1
10.1016/j.dib.2022.108367,10.1016/j.apmt.2022.101414,"['Li, Qinyu', 'Sun, Rujie', 'Duigou, Antoine Le', 'Guo, Jianglong', 'Rossiter, Jonathan', 'Li, Liwu', 'Leng, Jinsong', 'Scarpa, Fabrizio']","['Li, Qinyu', 'Sun, Rujie', 'Le Duigou, Antoine', 'Guo, Jianglong', 'Rossiter, Jonathan', 'Liu, Liwu', 'Leng, Jinsong', 'Scarpa, Fabrizio']",8,8,Materials Science,Engineering,0.931984127,0.125,2,0.75
10.1016/j.dib.2022.107915,10.1016/j.gaitpost.2021.11.005,"['Theunissen, Kyra', 'Van Hooren, Bas', 'Plasqui, Guy', 'Meijer, Kenneth']","['Theunissen, Kyra', 'Van Hooren, Bas', 'Plasqui, Guy', 'Meijer, Kenneth']",4,4,Health and Medical Sciences,Medical sciences,1,0,0,1
10.1016/j.dib.2022.108561,10.1016/j.enpol.2022.113118,"['Emodi, Nnaemeka Vincent', 'Haruna, Emmanuel Umoru', 'Abdu, Nizam', 'Morataya, Sergio David Aldana', 'Dioha, Michael O.', 'Abraham-Dukuma, Magnus C.']","['Emodi, Nnaemeka Vincent', 'Haruna, Emmanuel Umoru', 'Abdu, Nizam', 'Aldana Morataya, Sergio David', 'Dioha, Michael O.', 'Abraham-Dukuma, Magnus C.']",6,6,"Economics, Econometrics and Finance",Social sciences & Humanities,0.975132275,0.166666667,1,0.833333333
10.1016/j.dib.2022.107849,10.1016/j.fuel.2021.122503,"['Luning Prak, Dianne', 'Hamilton, Michael', 'Banados, Rhea', 'Cowart, Jim']","['Luning Prak, Dianne', 'Hamilton, Michael', 'Banados, Rhea', 'Cowart, Jim']",4,4,Energy,Engineering,1,0,0,1
10.1016/j.dib.2022.108010,10.1016/j.dib.2020.106060,"['De Coninck, David', ""d'Haenens, Leen"", 'Molenberghs, Geert', 'Declercq, Anja', 'Delecluse, Christophe', 'Van Roie, Evelien', 'Matthijs, Koen']","['De Coninck, David', ""d'Haenens, Leen"", 'Matthijs, Koen']",7,3,Psychology,Social sciences & Humanities,0.710752688,0.8,5,0
10.1016/j.dib.2022.108038,10.1016/j.jms.2022.111589,"['Ross, Amanda J.', 'Cardon, Joseph M.']","['Ross, Amanda J.', 'Cardon, Joseph M.']",2,2,Physical sciences,Physics & Chemistry,1,0,0,1
10.1016/j.dib.2022.107848,10.1016/j.resconrec.2021.106106,"['Keller, Florian', 'Mamani Soliz, Patricio', 'Seidl, Ludwig Georg', 'Lee, Roh Pin', 'Meyer, Bernd']","['Keller, Florian', 'Voss, Raoul Lukas', 'Lee, Roh Pin', 'Meyer, Bernd']",5,4,Chemistry,Physics & Chemistry,0.739784946,0.4,2,0.666666667
10.1016/j.dib.2022.107874,10.1016/j.enbuild.2021.111652,"[""D'Agostino, Delia"", 'Parker, Danny', 'Melià, Paco', 'Dotelli, Giovanni']","[""D'Agostino, Delia"", 'Parker, Danny', 'Melià, Paco', 'Dotelli, Giovanni']",4,4,Energy,Engineering,1,0,0,1
10.1016/j.dib.2022.108574,10.1016/j.foodpol.2021.102150,"['Xiong, Tao', 'Zhang, Wendong', 'Chen, Chen-Ti']","['Xiong, Tao', 'Zhang, Wendong', 'Chen, Chen-Ti']",3,3,Agricultural Sciences,Biological sciences,1,0,0,1
10.1016/j.dib.2022.108560,10.1016/j.flora.2021.151901,"['Valentin-Silva, Adriano', 'Alves, Vinícius Nunes', 'Tunes, Priscila', 'Bessão de Assis, Geissianny', 'Guimarães, Elza']","['Valentin-Silva, Adriano', 'Alves, Vinícius Nunes', 'Tunes, Priscila', 'Guimarães, Elza']",5,4,Environmental Science,Geosciences,0.977419355,0.2,1,0.888888889
10.1016/j.dib.2022.108206,10.1016/j.jmb.2022.167557,"['Abulwerdi, Fardokht', 'Fatehi, Farzad', 'Manfield, Iain W.', 'Le Grice, Stuart F.J.', 'Schneekloth, John S.', 'Twarock, Reidun', 'Stockley, Peter G.', 'Patel, Nikesh']","['Patel, Nikesh', 'Abulwerdi, Fardokht', 'Fatehi, Farzad', 'Manfield, Iain W.', 'Le Grice, Stuart', 'Schneekloth Jr., John S.', 'Twarock, Reidun', 'Stockley, Peter G.']",8,8,Biological Sciences,Biological sciences,0.305023343,0,4,0.625
10.1016/j.dib.2022.107900,10.1016/j.renene.2021.06.106,"['González-Hernández, José Genaro', 'Salas-Cabrera, Rubén', 'Vázquez-Bautista, Roberto', 'Ong-de-la-Cruz, Luis Manuel']","['González-Hernández, José Genaro', 'Salas-Cabrera, Rubén', 'Vázquez-Bautista, Roberto', 'Ong-de-la-Cruz, Luis Manuel', 'Rodríguez-Guillén, Joel']",4,5,Data Science,Computer & Mathematical sciences,0.993548387,0,1,0.888888889
10.1016/j.dib.2022.108170,10.1016/j.cretres.2021.105088,"['Xiao, Lifang', 'Labandeira, Conrad C.', 'Dilcher, David L.', 'Ren, Dong']","['Xiao, Lifang', 'Labandeira, Conrad C.', 'Dilcher, David L.', 'Ren, Dong']",4,4,Earth and Planetary Sciences,Geosciences,1,0,0,1
10.1016/j.dib.2022.108166,10.1016/j.jad.2022.01.056,"['Pei, Jian Feng', 'Yeerjiang, Yeerzhati', 'Gao, Hai Feng', 'Wang, Lei', 'Zhang, Ruo Xin', 'Xu, Wang Hong']","['Wang, Lei', 'Yeerjiang, Yeerzhati', 'Gao, Hai Feng', 'Pei, Jian Feng', 'Zhang, Ruo Xin', 'Xu, Wang Hong']",6,6,Health and Medical Sciences,Medical sciences,0.322751323,0,2,0.666666667
10.1016/j.dib.2022.108199,10.1016/j.ijcha.2022.101013,"['Mierke, Johannes', 'Nowack, Thomas', 'Loehn, Tobias', 'Kluge, Franziska', 'Poege, Frederike', 'Woitek, Felix', 'Mangner, Norman', 'Ibrahim, Karim', 'Linke, Axel', 'Pfluecke, Christian']","['Mierke, Johannes', 'Nowack, Thomas', 'Loehn, Tobias', 'Kluge, Franziska', 'Poege, Frederike', 'Speiser, Uwe', 'Woitek, Felix', 'Mangner, Norman', 'Ibrahim, Karim', 'Linke, Axel', 'Pfluecke, Christian']",10,11,Health and Medical Sciences,Medical sciences,0.99543019,0,1,0.952380952
10.1016/j.dib.2022.108402,10.1016/j.watres.2022.118380,"['Vila-Tojo, Sergio', 'Sabucedo, Jose-Manuel', 'Andrade, Elena', 'Gómez-Román, Cristina', 'Alzate, Mónica', 'Seoane, Gloria']","['Vila-Tojo, Sergio', 'Sabucedo, Jose-Manuel', 'Andrade, Elena', 'Gómez-Román, Cristina', 'Alzate, Mónica', 'Seoane, Gloria']",6,6,Psychology,Social sciences & Humanities,1,0,0,1
10.1016/j.dib.2022.108210,10.1016/j.rsma.2022.102219,"['Capuano, Tonia A.', 'Varona, Humberto L.', 'Araujo, Moacyr', 'Koch-Larrouy, Ariane']","['Capuano, Tonia Astrid', 'Araujo, Moacyr', 'Silva, Marcus', 'Varona, Humberto L.', 'Cambon, Gildas', 'Koch-Larrouy, Ariane']",4,6,Data Science,Computer & Mathematical sciences,0.796825397,0,4,0.4
10.1016/j.dib.2022.107889,10.1016/j.phytochem.2021.112904,"['Ohta, Shinji', 'Takeda, Manami', 'Ohta, Emi', 'Ômura, Hisashi', 'Uy, Mylene M.']","['Ohta, Shinji', 'Takeda, Manami', 'Ohta, Emi', 'Nehira, Tatsuo', 'Ômura, Hisashi', 'Uy, Mylene M.', 'Ishihara, Yasuhiro']",5,7,Chemistry,Physics & Chemistry,0.973078365,0,2,0.833333333
10.1016/j.dib.2022.108562,10.1016/j.jas.2022.105548,"['Multari, Dylan H.', 'Ravishankar, Prathiba', 'Sullivan, Geraldine J.', 'Power, Ronika K.', 'Lord, Constance', 'Fraser, James A.', 'Haynes, Paul A.']","['Multari, Dylan H.', 'Ravishankar, Prathiba', 'Sullivan, Geraldine J.', 'Power, Ronika K.', 'Lord, Constance', 'Fraser, James A.', 'Haynes, Paul A.']",7,7,Social Sciences,Social sciences & Humanities,1,0,0,1
10.1016/j.dib.2022.108577,10.1016/j.ijheatmasstransfer.2022.122894,"['Morrow, Jordan A.', 'Derby, Melanie M.']","['Morrow, Jordan A.', 'Derby, Melanie M.']",2,2,Engineering,Engineering,1,0,0,1
10.1016/j.dib.2022.107903,10.1016/j.agrformet.2021.108738,"['Taufik, Muh', 'TW, Marliana', 'Awaluddin,', 'Mukharomah, Abdul Karim', 'Minasny, Budiman']","['Taufik, Muh', 'Widyastuti, Marliana Tri', 'Sulaiman, Albertus', 'Murdiyarso, Daniel', 'Santikayasa, I Putu', 'Minasny, Budiman']",5,6,Agricultural Sciences,Biological sciences,0.704761905,0.6,4,0.363636364
10.1016/j.dib.2022.108198,10.1016/j.jretconser.2022.102950,"['Le, Angelina Nhat Hanh', 'Ho, Huong Xuan', 'Nguyen, Dong Phong', 'Cheng, Julian Ming Sung']","['Ho, Xuan Huong', 'Nguyen, Dong Phong', 'Cheng, Julian Ming Sung', 'Le, Angelina Nhat Hanh']",4,4,"Business, Management and Decision Sciences",Social sciences & Humanities,0.094444444,0.25,3,0.5
10.1016/j.dib.2022.108629,10.1016/j.compbiolchem.2021.107479,"['Sarkar, Titli', 'Reaux, Camille R.', 'Li, Jianxiong', 'Raghavan, Vijay V.', 'Xu, Wu']","['Sarkar, Titli', 'Raghavan, Vijay V.', 'Chen, Feng', 'Riley, Andrew', 'Zhou, Sophia', 'Xu, Wu']",5,6,Biological Sciences,Biological sciences,0.72962963,0.4,4,0.545454545
10.1016/j.dib.2022.108163,10.1016/j.microc.2021.107145,"['Temerdashev, Zaual', 'Abakumov, Aleksey', 'Bolshov, Mikhail', 'Khalafyan, Alexan', 'Ageeva, Natalia', 'Vasilyev, Alexander']","['Temerdashev, Zaual', 'Abakumov, Aleksey', 'Bolshov, Mikhail', 'Khalafyan, Alexan', 'Ageeva, Natalia', 'Vasilyev, Alexander', 'Ramazanov, Arsen']",6,7,Chemistry,Physics & Chemistry,0.998875141,0,1,0.923076923
10.1016/j.dib.2022.108177,10.1016/j.amjcard.2022.02.051,"['Jehangir, Qasim', 'Lee, Yi', 'Latack, Katie', 'Poisson, Laila', 'Wang, Dee Dee', 'Song, Shiyi', 'Apala, Dinesh R.', 'Patel, Kiritkumar', 'Halabi, Abdul R.', 'Krishnamoorthy, Geetha', 'Sule, Anupam A.']","['Jehangir, Qasim', 'Lee, Yi', 'Latack, Katie', 'Poisson, Laila', 'Wang, Dee Dee', 'Song, Shiyi', 'Apala, Dinesh R.', 'Patel, Kiritkumar', 'Halabi, Abdul R.', 'Krishnamoorthy, Geetha', 'Sule, Anupam A.']",11,11,Health and Medical Sciences,Medical sciences,1,0,0,1
10.1016/j.dib.2022.108611,10.1016/j.csbj.2017.03.002,"['Sharpe, Richard M.', 'Killian, Benjamin', 'Koepke, Tyson', 'Ghogare, Rishikesh', 'Oraguzie, Nnadozie', 'Whiting, Matthew', 'Meisel, Lee A.', 'Silva, Herman', 'Dhingra, Amit']","['Hewitt, Seanna', 'Kilian, Benjamin', 'Hari, Ramyya', 'Koepke, Tyson', 'Sharpe, Richard', 'Dhingra, Amit']",9,6,Agricultural Sciences,Biological sciences,0.230610692,0.555555556,8,0.266666667
10.1016/j.dib.2022.107898,10.1016/j.clet.2021.100372,"['Barbieri, Diego Maria', 'Lou, Baowen', 'Dyke, Robert Jason', 'Chen, Hao', 'Zhao, Pengxiang', 'Memon, Shazim Ali', 'Hoff, Inge']","['Barbieri, Diego Maria', 'Lou, Baowen', 'Dyke, Robert Jason', 'Chen, Hao', 'Zhao, Pengxiang', 'Memon, Shazim Ali', 'Hoff, Inge']",7,7,Earth and Planetary Sciences,Geosciences,1,0,0,1
10.1016/j.dib.2022.108567,10.1016/j.msea.2022.143729,"['Shim, Sang Hun', 'Pouraliakbar, Hesam', 'Lee, Byung Ju', 'Kim, Yong Keun', 'Rizi, Mohsen Saboktakin', 'Han, Jun Hyun', 'Hong, Sun Ig']","['Shim, Sang Hun', 'Pouraliakbar, Hesam', 'Lee, Byung Ju', 'Kim, Yong Keun', 'Rizi, Mohsen Saboktakin', 'Hong, Sun Ig']",7,6,Materials Science,Engineering,0.996250469,0.142857143,1,0.923076923
10.1016/j.dib.2022.108201,10.1016/j.ceca.2021.102481,"['Wartenberg, Philipp', 'Lux, Femke', 'Busch, Kai', 'Fecher-Trost, Claudia', 'Flockerzi, Veit', 'Krasteva-Christ, Gabriela', 'Boehm, Ulrich', 'Weissgerber, Petra']","['Wartenberg, Philipp', 'Lux, Femke', 'Busch, Kai', 'Fecher-Trost, Claudia', 'Flockerzi, Veit', 'Krasteva-Christ, Gabriela', 'Boehm, Ulrich', 'Weissgerber, Petra']",8,8,Biological Sciences,Biological sciences,1,0,0,1
10.1016/j.dib.2022.107867,10.1016/j.foodpol.2021.102188,"['Möhring, Niklas', 'Finger, Robert']","['Möhring, Niklas', 'Finger, Robert']",2,2,Agricultural Sciences,Biological sciences,1,0,0,1
10.1016/j.dib.2022.108598,10.1016/j.jcis.2022.04.134,"['John, Torsten', 'Martin, Lisandra L.', 'Risselada, Herre Jelger', 'Abel, Bernd']","['John, Torsten', 'Adler, Juliane', 'Elsner, Christian', 'Petzold, Johannes', 'Krueger, Martin', 'Martin, Lisandra L.', 'Huster, Daniel', 'Risselada, Herre Jelger', 'Abel, Bernd']",4,9,Biological Sciences,Biological sciences,0.699681608,0,5,0.615384615
10.1016/j.dib.2022.107873,10.1016/j.atherosclerosis.2021.08.014,"['Moissl, Angela P.', 'Delgado, Graciela E.', 'Krämer, Bernhard K.', 'Dawczynski, Christine', 'Stojakovic, Tatjana', 'März, Winfried', 'Kleber, Marcus E.', 'Lorkowski, Stefan']","['Moissl, Angela P.', 'Delgado, Graciela E.', 'Krämer, Bernhard K.', 'Dawczynski, Christine', 'Stojakovic, Tatjana', 'März, Winfried', 'Kleber, Marcus E.', 'Lorkowski, Stefan']",8,8,Health and Medical Sciences,Medical sciences,1,0,0,1
10.1016/j.dib.2022.108764,10.1016/j.margeo.2021.106712,"['Akizawa, Norikatsu', 'Hirano, Naoto', 'Machida, Shiki', 'Ishikawa, Akira', 'Niwa, Yuka', 'Shimoda, Gen', 'Yasukawa, Kazutaka', 'Matsuzaki, Kenji M.', 'Tamura, Chiori', 'Kaneko, Junji']","['Akizawa, Norikatsu', 'Hirano, Naoto', 'Matsuzaki, Kenji M.', 'Machida, Shiki', 'Tamura, Chiori', 'Kaneko, Junji', 'Iwano, Hideki', 'Danhara, Tohru', 'Hirata, Takafumi']",10,9,Earth and Planetary Sciences,Geosciences,0.914636379,0.4,8,0.526315789
10.1016/j.dib.2022.108770,10.1016/j.gendis.2022.07.010,"['Liu, Yingjuan', 'Choy, Mun-kit', 'Abraham, Sabu', 'Tenin, Gennadiy', 'Black, Graeme C.', 'Keavney, Bernard D.']","['Liu, Yingjuan', 'Choy, Mun-kit', 'Abraham, Sabu', 'Tenin, Gennadiy', 'Black, Graeme C.', 'Keavney, Bernard D.']",6,6,Biological Sciences,Biological sciences,1,0,0,1
10.1016/j.dib.2022.107872,10.1016/j.forsciint.2021.110993,"['Desmoulin, Geoffery T.', 'Milner, Theodore E.']","['Desmoulin, Geoffrey T.', 'Milner, Theodore E.']",2,2,Materials Science,Engineering,1,0,1,0.5
10.1016/j.dib.2022.107866,10.1016/j.freeradbiomed.2021.11.011,"['Akeret, Kevin', 'Hugelshofer, Michael', 'Schaer, Dominik J.', 'Buzzi, Raphael M.']","['Buzzi, Raphael M.', 'Akeret, Kevin', 'Schwendinger, Nina', 'Klohs, Jan', 'Vallelian, Florence', 'Hugelshofer, Michael', 'Schaer, Dominik J.']",4,7,Biological Sciences,Biological sciences,0.224446944,0,5,0.545454545
10.1016/j.dib.2022.108200,10.1016/j.buildenv.2022.109021,"['Alsaad, Hayder', 'Hartmann, Maria', 'Hilbel, Rebecca', 'Voelker, Conrad']","['Alsaad, Hayder', 'Hartmann, Maria', 'Hilbel, Rebecca', 'Voelker, Conrad']",4,4,Engineering,Engineering,1,0,0,1
10.1016/j.dib.2022.107899,10.1016/j.tele.2020.101523,"['Marengo, Davide', 'Settanni, Michele', 'Montag, Christian']","['Marengo, Davide', 'Montag, Christian', 'Sindermann, Cornelia', 'Elhai, Jon D.', 'Settanni, Michele']",3,5,Computer Science,Computer & Mathematical sciences,0.782795699,0,4,0.5
10.1016/j.dib.2022.107912,10.1016/j.ibmb.2021.103680,"['Ramakrishnan, Rajarajan', 'Roy, Amit', 'Kai, Marco', 'Svatoš, Aleš', 'Jirošová, Anna']","['Ramakrishnan, Rajarajan', 'Hradecký, Jaromír', 'Roy, Amit', 'Kalinová, Blanka', 'Mendezes, Rya C.', 'Synek, Jiri', 'Bláha, Jaromír', 'Svatoš, Aleš', 'Jirošová, Anna']",5,9,Biological Sciences,Biological sciences,0.763347622,0.2,5,0.571428571
10.1016/j.dib.2022.108374,10.1016/j.reactfunctpolym.2022.105238,"['Arkas, Michael', 'Douloudi, Marilina', 'Nikoli, Eleni', 'Karountzou, Georgia', 'Kitsou, Ioanna', 'Kavetsou, Eleni', 'Korres, Dimitrios', 'Vouyiouka, Stamatina', 'Tsetsekou, Athena', 'Giannakopoulos, Konstantinos', 'Papageorgiou, Michaela']","['Arkas, M.', 'Douloudi, M.', 'Nikoli, E.', 'Karountzou, G.', 'Kitsou, I.', 'Kavetsou, E.', 'Korres, D.', 'Vouyiouka, S.', 'Tsetsekou, A.', 'Giannakopoulos, K.', 'Papageorgiou, M.']",11,11,Chemistry,Physics & Chemistry,1,0,11,0
10.1016/j.dib.2022.108360,10.1016/j.istruc.2022.04.095,"['Derakhshan, H.', 'Khattak, N.', 'Thambiratnam, D.P.', 'Perera, N.J.']","['Khattak, Nouman', 'Derakhshan, Hossein', 'Thambiratnam, David P.', 'Perera, Nimal Jayantha']",4,4,Engineering,Engineering,0.466666667,0,4,0
10.1016/j.dib.2022.108604,10.1016/j.ejca.2022.03.036,"['Bagnasco, Francesca', 'Zimmermann, Stefanie-Yvonne', 'Egeler, Rudolph Maarten', 'Nanduri, Vasanta Rao', 'Cammarata, Bruna', 'Donadieu, Jean', 'Lehrnbecher, Thomas', 'Haupt, Riccardo']","['Bagnasco, Francesca', 'Zimmermann, Stefanie Yvonne', 'Egeler, Rudolph Maarten', 'Nanduri, Vasanta Rao', 'Cammarata, Bruna', 'Donadieu, Jean', 'Lehrnbecher, Thomas', 'Haupt, Riccardo']",8,8,Health and Medical Sciences,Medical sciences,1,0,1,0.875
10.1016/j.dib.2022.108162,10.1016/j.solener.2021.11.048,"['Shantia, Alireza', 'Streicher, Wolfgang']","['Shantia, Alireza', 'Streicher, Wolfgang', 'Bales, Chris']",2,3,Energy,Engineering,0.952380952,0,1,0.8
10.1016/j.dib.2022.108606,10.1016/j.marpolbul.2022.113741,"['Lakhmanov, Dmitry E.', 'Kozhevnikov, Aleksandr Yu.', 'Pokryshkin, Sergey A.', 'Semiletov, Igor P.', 'Kosyakov, Dmitry S.']","['Lakhmanov, Dmitry E.', 'Kozhevnikov, Aleksandr Yu.', 'Pokryshkin, Sergey A.', 'Semiletov, Igor P.', 'Kosyakov, Dmitry S.']",5,5,Environmental Science,Geosciences,1,0,0,1
10.1016/j.dib.2022.108202,10.1016/j.eurpolymj.2022.111065,"['Troiano, Rubina', 'Carratù, Mario', 'Pragliola, Stefania', 'Boccia, Antonella Caterina', 'Grisi, Fabia']","['Troiano, Rubina', 'Carratù, Mario', 'Pragliola, Stefania', 'Boccia, Antonella Caterina', 'Grisi, Fabia']",5,5,Chemistry,Physics & Chemistry,1,0,0,1
10.1016/j.dib.2022.108558,10.1016/j.ejca.2022.05.014,"['Ozaki, Yukinori', 'Tsurutani, Junji', 'Mukohara, Toru', 'Iwasa, Tsutomu', 'Takahashi, Masato', 'Tanabe, Yuko', 'Kawabata, Hidetaka', 'Masuda, Norikazu', 'Futamura, Manabu', 'Minami, Hironobu', 'Matsumoto, Koji', 'Yoshimura, Kenichi', 'Kitano, Shigehisa', 'Takano, Toshimi']","['Ozaki, Yukinori', 'Tsurutani, Junji', 'Mukohara, Toru', 'Iwasa, Tsutomu', 'Takahashi, Masato', 'Tanabe, Yuko', 'Kawabata, Hidetaka', 'Masuda, Norikazu', 'Futamura, Manabu', 'Minami, Hironobu', 'Matsumoto, Koji', 'Yoshimura, Kenichi', 'Kitano, Shigehisa', 'Takano, Toshimi']",14,14,Health and Medical Sciences,Medical sciences,1,0,0,1
10.1016/j.dib.2022.107858,10.1016/j.jbankfin.2021.106327,"['Borochin, Paul', 'Rush, Stephen']","['Borochin, Paul', 'Rush, Stephen']",2,2,"Business, Management and Decision Sciences",Social sciences & Humanities,1,0,0,1
10.1016/j.dib.2022.108014,10.1016/j.jad.2019.01.005,"['Park, Heekyeong', 'Forthman, Katherine L.', 'Kuplicki, Rayus', 'Victor, Teresa A.', 'Yeh, Hung-Wen', 'Thompson, Wesley K.', 'Paulus, Martin P.']","['Mohammadi, Mohammad Reza', 'Alavi, Seyyed Salman', 'Ahmadi, Nastran', 'Khaleghi, Ali', 'Kamali, Koorosh', 'Ahmadi, Ameneh', 'Hooshyari, Zahra', 'mohamadian, Fathola', 'Jaberghaderi, Nasrin', 'Nazaribadie, Marzieh', 'sajedi, Zahra', 'Farshidfar, Zahra', 'Kaviani, Nahid', 'Davasazirani, Reza', 'Shahbakhsh, Abdulrahim Jamshidzehi', 'Rad, Mahboubeh Roshandel', 'shahbazi, Koroush', 'Khodaverdloo, Rohollah Rostami', 'Tehrani, Leyla Noohi', 'nasiri, Mahdie', 'Naderi, Fatemeh', 'kiani, Arezou', 'Chegeni, Mahboobeh', 'Hashemi nasab, Seiedeh Maryam', 'Ghaneian, Mahnaz', 'parsamehr, Hosein', 'Nilforoushan, Neda', 'Amiri, Shahrokh', 'fooladi, Mahbod Fadaei', 'Mohammadzadeh, Soleiman', 'Ahmadipour, Ahmad', 'Sarraf, Nasrin', 'Hojjat, Seyed Kaveh', 'Nadermohammadi, Mehriar', 'Mostafavi, Seyed-Ali', 'Zarafshan, Hadi', 'Salmanian, Maryam', 'Shakiba, Alia', 'Ashoori, Simin']",7,39,Biological Sciences,Biological sciences,0,1,39,0
